aw_deep_link,product_name,aw_product_id,merchant_product_id,merchant_image_url,description,merchant_category,search_price,currency,aw_image_url,large_image,merchant_name,merchant_product_category_path,merchant_product_third_category,merchant_product_second_category,category_id,brand_name,colour,product_model,product_type,rrp_price,base_price,display_price,parent_product_id,alternate_image,aw_thumb_url,custom_1,custom_3,custom_2
https://www.awin1.com/pclick.php?p=43066892078&a=2852641&m=5238,"Bunch of Artificial Daisy Flower Spray - Yellow Daisy Spray",43066892078,5349990,https://www.therange.co.uk/media/7/7/1736867050_7675.jpg,"Pack of 6 Realistic artificial daisy spray, featuring 10 beautifully crafted flowers with silk petals and realistic silk leaves. The fully wired design allows for easy shaping and arrangement, making it a versatile addition to any decor. These look particularly nice when combined with foliage to create a larger display. Some of our photos show vases to give an idea of size and possibilities for arrangement, but no vases or planters are included with this foliage.","Home & Garden > Decor > Artificial Flora",39.97,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F7%2F7%2F1736867050_7675.jpg&feedId=80145&k=efdd98a797b3de2852690b07515dcfba0242e72e,https://www.therange.co.uk/media/7/7/1736867050_7675.jpg,"The Range",,,,456,Leaf,Yellow,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",39.97,39.97,GBP39.97,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F7%2F7%2F1736867050_7675.jpg&feedId=80145&k=efdd98a797b3de2852690b07515dcfba0242e72e,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=38896375151&a=2852641&m=5238,"Artificial Bamboo 1140 Red Green Silk Leaves - Green",38896375151,5352668,https://www.therange.co.uk/media/9/7/1690031338_6335.jpg,"Artificial Bamboo with red and green silk leaves. Highly realistic premium quality artificial plant. They come potted in a plain black plastic pot and are ready to display, but they look all the more impressive if you stand them inside a larger decorative planter. It comes potted in a plastic weighted pot, and whilst it can be left like that, you can, if you wish, place it inside a larger planter for a different look. It is very easy to maintain - no watering is required. It will benefit from the occasional dusting or can also be hosed off in the garden - these are very robust plants. It is highly realistic with botanically accurate foliage. These come ready to display, just arrange them for delivery, and they will look real.","Home & Garden > Decor > Artificial Flora",67.97,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F9%2F7%2F1690031338_6335.jpg&feedId=80145&k=9b35d6bb4f7f475865d3d26fbfcbded29cc90de4,https://www.therange.co.uk/media/9/7/1690031338_6335.jpg,"The Range",,,,456,Leaf,Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",67.97,67.97,GBP67.97,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F9%2F7%2F1690031338_6335.jpg&feedId=80145&k=9b35d6bb4f7f475865d3d26fbfcbded29cc90de4,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=35726711105&a=2852641&m=5238,"Artificial Twisted Stem Arboricola Artificial Plant Bonsai Bush - Green",35726711105,5353438,https://www.therange.co.uk/media/0/0/1671458861_8685.jpg,"This plant is one of our favourites - it's a real head-turner and looks fantastic on a windowsill. It's an unusual twisted stem design with beautifully patterned leaves which are a replica of a plant known as Gold Capella. It comes in a weighted plastic pot. We recommend putting it inside a larger planter and covering it with gravel, bark or soil to add to the realistic effect. Beautiful imitation Gold Capella leaves. Wired stems make it easy to shape this plant into your space. It is highly realistic with botanically accurate foliage. It comes potted in a plain plastic pot and is ready to display.","Home & Garden > Decor > Artificial Flora",51.97,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F0%2F0%2F1671458861_8685.jpg&feedId=80145&k=0c6a2156cc97aa433f39fd2ced63b114b6e72093,https://www.therange.co.uk/media/0/0/1671458861_8685.jpg,"The Range",,,,456,Leaf,Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",53.99,53.99,GBP51.97,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F0%2F0%2F1671458861_8685.jpg&feedId=80145&k=0c6a2156cc97aa433f39fd2ced63b114b6e72093,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=43066892079&a=2852641&m=5238,"Artificial Office Plants - Agave Realistic - Agave",43066892079,5365188,https://www.therange.co.uk/media/7/8/1750781585_5534.jpg,"Our meticulously crafted artificial plants and trees boast an unparalleled level of detail, exuding an incredibly lifelike appearance. This exquisite artificial agave plant proudly stands at a height of . Delivered fully assembled, this masterpiece requires no further arranging. The thick plastic leaves are remarkably realistic in their design! Arriving in a simple plastic pot (measuring approximately    ), this botanical beauty is ready to grace any space. While it comes with the sleek black plastic pot as displayed, you have the option to place it inside a larger planter of your choice. Please note that any decorative planters showcased are purely for visual purposes and are not included.","Home & Garden > Decor > Artificial Flora",39.97,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F7%2F8%2F1750781585_5534.jpg&feedId=80145&k=71f4ab1b6a06de3196aa1da5dc17eae0da9fe754,https://www.therange.co.uk/media/7/8/1750781585_5534.jpg,"The Range",,,,456,Leaf,Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",39.97,39.97,GBP39.97,,https://www.therange.co.uk/media/6/3/1750779553_8564.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F7%2F8%2F1750781585_5534.jpg&feedId=80145&k=71f4ab1b6a06de3196aa1da5dc17eae0da9fe754,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=35726711112&a=2852641&m=5238,"Artificial Sansevieria Yellow Green Indoor Plant - Large - Yellow",35726711112,5386836,https://www.therange.co.uk/media/4/2/1669122464_5848.jpg,"Also known as mother-in-law's tongue this striking yellow and green large leaf artificial plant looks great anywhere in the home. Particularly popular for conservatories and bathrooms this is a no-maintenance alternative to a real Sansevieria plant. It is highly realistic with botanically accurate large colourful leaves. It comes potted in a plain plastic pot and is ready to display. It can easily be placed inside a larger planter if required.","Home & Garden > Decor > Artificial Flora",57.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F4%2F2%2F1669122464_5848.jpg&feedId=80145&k=6af309697ef0b378ebfd5c18b0da8887d2d8575b,https://www.therange.co.uk/media/4/2/1669122464_5848.jpg,"The Range",,,,456,Leaf,Yellow,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",57.99,57.99,GBP57.99,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F4%2F2%2F1669122464_5848.jpg&feedId=80145&k=6af309697ef0b378ebfd5c18b0da8887d2d8575b,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=35726711113&a=2852641&m=5238,"Artificial Lily Stargazer Style Lillies Plant Large flower White - White",35726711113,5387372,https://www.therange.co.uk/media/7/9/1669122556_1888.jpg,"A detailed fake realistic artificial Lily Stargazer plant. Ideal for indoor decoration this looks fantastic on hallway tables or office receptions. The flowers on this one are white but we do have this same plant in a variety of colours (see this other products). Stems are wired so this can be arranged to fit your space perfectly. It is highly realistic with botanically accurate foliage. It comes potted in a plain plastic pot and is ready to display. You can easily put this inside a larger planter if you wish. We have some fantastic metal planters which these look fantastic with, see this other products. Indoor use only due to delicate flowers, Indoor use only, whilst the lower flowers are shaped plastic the top emerging flowers are silk. Indoor use only, whilst the lower flowers are shaped plastic the top emerging flowers are silk. High quality product by Leaf which is extremely realistic and part of this range of specialist artificial flowers.","Home & Garden > Decor > Artificial Flora",41.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F7%2F9%2F1669122556_1888.jpg&feedId=80145&k=0c446eab07c4470269c03d52050f055715a4002f,https://www.therange.co.uk/media/7/9/1669122556_1888.jpg,"The Range",,,,456,Leaf,White,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",41.99,41.99,GBP41.99,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F7%2F9%2F1669122556_1888.jpg&feedId=80145&k=0c446eab07c4470269c03d52050f055715a4002f,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=38507248373&a=2852641&m=5238,"Leaf Dragon Plant Dracaena Tree Artificial Natural Look - Green",38507248373,5388276,https://www.therange.co.uk/media/5/6/1690031367_1608.jpg,"This dracaena dragon plant is incredibly realistic. From the twisted shaped trunk to the plastic moulded leaves this looks just like the real thing. The branches are all wired and can be shaped to suit your space. The stems are wired and this can be shaped to suit your space. High quality product which is highly realistic. Part of our range of artificial plants, trees and flowers. Comes potted in a weighted black plastic pot ideal for placing inside a decorative planter of your choice measuring 16cm (d) x 15cm (h) approx.","Home & Garden > Decor > Artificial Flora",68.97,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F5%2F6%2F1690031367_1608.jpg&feedId=80145&k=1caa00c160fd334dc7f082c209c205f07af0dc24,https://www.therange.co.uk/media/5/6/1690031367_1608.jpg,"The Range",,,,456,Leaf,Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",77.99,77.99,GBP68.97,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F5%2F6%2F1690031367_1608.jpg&feedId=80145&k=1caa00c160fd334dc7f082c209c205f07af0dc24,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=35726711114&a=2852641&m=5238,"Realistic Artificial Bamboo Plants Trees - XL Silver Metal Planter - Green",35726711114,5409526,https://www.therange.co.uk/media/8/2/1671458841_6115.jpg,"The classic indoor artificial plant- our artificial bamboo trees are fantastically realistic and require no maintenance! This design has natural brown bamboo canes - real ones- combined with artificial leaves and comes with a metal planter which can be used with the tree or separately. Highly realistic premium quality artificial plant. It comes potted in a plain plastic pot and includes a separate metal planter for it to sit inside as shown so it is ready to display. Plant and planter can be used separately if required. Genuine Leaf Design Product. We stock a wide range of specialist realistic artificial plants and trees.","Home & Garden > Decor > Artificial Flora",76.97,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F8%2F2%2F1671458841_6115.jpg&feedId=80145&k=aaff17f385f5f8400449643eef7d74bd3c90452e,https://www.therange.co.uk/media/8/2/1671458841_6115.jpg,"The Range",,,,456,Leaf,Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",89.99,89.99,GBP76.97,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F8%2F2%2F1671458841_6115.jpg&feedId=80145&k=aaff17f385f5f8400449643eef7d74bd3c90452e,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=35726711116&a=2852641&m=5238,"Large Artificial Yukka Plant Tropical - Green",35726711116,5414013,https://www.therange.co.uk/media/3/5/1669122462_4141.jpg,"With its modern- minimal shape and deep green spiky leaves this artificial Yukka plant is a popular choice for modern interiors. This Yukka plant has a tropical look with authentic trunk detailing and realistic leaf formation arrangement. A bold and appealing choice suitable for both residential and commercial applications. It is highly realistic with botanically accurate foliage. It comes potted in a plain plastic pot and is ready to display. You can easily put this inside a larger planter if you wish.","Home & Garden > Decor > Artificial Flora",53.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F3%2F5%2F1669122462_4141.jpg&feedId=80145&k=08960127e2488dd0eabfda43d5f10848dc77d5b2,https://www.therange.co.uk/media/3/5/1669122462_4141.jpg,"The Range",,,,456,Leaf,Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",53.99,53.99,GBP53.99,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F3%2F5%2F1669122462_4141.jpg&feedId=80145&k=08960127e2488dd0eabfda43d5f10848dc77d5b2,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=35726711117&a=2852641&m=5238,"Artificial Capensia Tree Ficus Plant - Extra Large - Red",35726711117,5414817,https://www.therange.co.uk/media/5/6/1669122468_5393.jpg,"This artificial capensia tree is a real head turner. Vibrant Red and Green Foliage It has a real wood trunk and stunning green and red foliage. This artificial Capensia tree is perfect for adding a splash of colour into your home or office. Whilst this is a fake plant it does look quite realistic- especially if you arrange the wired stems and dress the plant out as we have done. Long-lasting and durable this is a great value artificial plant.","Home & Garden > Decor > Artificial Flora",52.97,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F5%2F6%2F1669122468_5393.jpg&feedId=80145&k=b5d496c6781fc1d8e9321a2ef5a16fdbb28804df,https://www.therange.co.uk/media/5/6/1669122468_5393.jpg,"The Range",,,,456,Leaf,Red,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",52.97,52.97,GBP52.97,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F5%2F6%2F1669122468_5393.jpg&feedId=80145&k=b5d496c6781fc1d8e9321a2ef5a16fdbb28804df,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=38914037475&a=2852641&m=5238,"Pair of Spiral Buxus Artificial Tree UV Resistant Outdoor - Buxus Spiral UV",38914037475,5421047,https://www.therange.co.uk/media/0/3/1707759303_7454.jpg,"Price is for a Pair of these trees. A highly realistic replica of Spiral buxus tree UV resistant and designed to be used outdoors. Fixed branches and requires no arrangement. Plastic weighted pot measures 18cm (d) x 14cm (h) approx. Potted in a plain plastic pot and is ready to display. You can make these trees look all the more impressive by popping inside a larger planter and covering with soil- bark or gravel to add to the realistic effect. Genuine Leaf Design UK Product.","Home & Garden > Decor > Artificial Flora",286.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F0%2F3%2F1707759303_7454.jpg&feedId=80145&k=48b3c9f25f2f1ff04dda3664ebe7e56b33d3cfa8,https://www.therange.co.uk/media/0/3/1707759303_7454.jpg,"The Range",,,,456,Leaf,Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",358.99,358.99,GBP286.99,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F0%2F3%2F1707759303_7454.jpg&feedId=80145&k=48b3c9f25f2f1ff04dda3664ebe7e56b33d3cfa8,over100,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=43066892082&a=2852641&m=5238,"Leaf Design Artificial Hanging Plants - 70cm Hanging Pearls",43066892082,5425436,https://www.therange.co.uk/media/2/4/1750779198_7622.jpg,"Artificial  hanging foliage plants in a realistic design. Its durable design requires no maintenance, making it an ideal long-lasting choice for enhancing your home, office, or seasonal decor with a fresh, organic look year-round. artificial string of ferns hanging foliage. Its durable design requires no maintenance, making it an ideal long-lasting choice for enhancing your home, office, or seasonal decor with a fresh, organic look year-round.","Home & Garden > Decor > Artificial Flora",19.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F2%2F4%2F1750779198_7622.jpg&feedId=80145&k=2d92c3973bf2a3b9306f566dac7f72f4dc68dfe4,https://www.therange.co.uk/media/2/4/1750779198_7622.jpg,"The Range",,,,456,Leaf,Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",19.99,19.99,GBP19.99,,https://www.therange.co.uk/media/5/8/1750779207_3751.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F2%2F4%2F1750779198_7622.jpg&feedId=80145&k=2d92c3973bf2a3b9306f566dac7f72f4dc68dfe4,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=38914037476&a=2852641&m=5238,"Dahlia Peony Artificial Foliage Retro Vase - Dahlia Peony Foliage Retro Vase",38914037476,5438920,https://www.therange.co.uk/media/4/2/1707759248_3834.jpg,"These artificial flower arrangements come with the vases a complete pack of everything you need to create the display shown in our photos.Sizes given in item specifics are the overall measurements when arranged as shown in our pictures. Sizes of individual stems vary and are given in the following description. Stems are wired and this can be shaped to your requirements. This pack contains the following 1 x LEAF-40576 30cm green retro bubble vase 30cm x 18cm x 18cm at widest points. 1 x LEAF-40649 70cm artificial green berry spray. 3 x LEAF-40612 55cm cream peony artificial flowers spray - each with four flowers and three buds. 3 x LEAF-40616 75cm Dahlia pompom artificial flowers orange each with one flower and one bud. 2 x LEAF-40659 100cm artificial eucalyptus foliage. 3 x LEAF-40675 60cm white starflower stem with five silk flowers. 1 x LEAF-40699 90cm artificial Hainan Elaeocarpus stem with nine flowers. Flowers and foliage are supplied loose at full length ready for you arrange. You can cut these shorter if wanted for arrangement (very easy- just use wire cutters) or you can just fold the stems at the ends before putting them in the vase.","Home & Garden > Decor > Artificial Flora",137.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F4%2F2%2F1707759248_3834.jpg&feedId=80145&k=4806d2c8da7ef8008c0a47d38174cb1fa35f5d3e,https://www.therange.co.uk/media/4/2/1707759248_3834.jpg,"The Range",,,,456,Leaf,Orange,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",143.99,143.99,GBP137.99,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F4%2F2%2F1707759248_3834.jpg&feedId=80145&k=4806d2c8da7ef8008c0a47d38174cb1fa35f5d3e,over100,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=38914037477&a=2852641&m=5238,"Pair of Buxus Ball Cone Artificial Tree UV Resistant Outdoor - Boxwood UV Cone",38914037477,5447337,https://www.therange.co.uk/media/5/5/1707759170_1309.jpg,"Price is for a Pair of these trees. A highly realistic replica of buxus boxwood  UV resistant and designed to be used outdoors. The branches are wired and can be shaped to fir your space. The trunk is natural wood. This is an extremely high quality tree with dense foliage. Plastic weighted pot measures 18cm (d) x 14cm (h) approx. Potted in a plain plastic pot and is ready to display. You can make these trees look all the more impressive by popping inside a larger planter and covering with soil- bark or gravel to add to the realistic effect. Genuine Leaf Design UK Product.","Home & Garden > Decor > Artificial Flora",192.97,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F5%2F5%2F1707759170_1309.jpg&feedId=80145&k=bcaedd83bb982bb07c4aff8e48ad740be3aaa722,https://www.therange.co.uk/media/5/5/1707759170_1309.jpg,"The Range",,,,456,Leaf,Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",214.99,214.99,GBP192.97,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F5%2F5%2F1707759170_1309.jpg&feedId=80145&k=bcaedd83bb982bb07c4aff8e48ad740be3aaa722,over100,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=43066892091&a=2852641&m=5238,"Luxury Flowering Artificial Trees - Purple Copper / 70cm / 110cm",43066892091,5447402,https://www.therange.co.uk/media/6/4/1750779226_5682.jpg,"This exquisite artificial tree is a part of our exclusive collection of artificial plants and trees. These stunning pieces are so lifelike that they are virtually indistinguishable from real plants, making them some of the most luxurious products we offer.  The wired stems allow for easy adjustment to fit your space perfectly. This tree exudes elegance and sophistication. It comes fully potted in a weighted plastic pot, which can be left as is or placed inside a decorative planter. For an even more realistic effect, these plants look particularly impressive when placed inside a larger planter and covered with bark, gravel, or soil. Our exquisite artificial plants and trees are meticulously crafted with an incredible attention to detail, resulting in a remarkably realistic appearance. This particular tree is part of our exclusive premium range, which features the most lifelike trees in our collection. The wired leaf stems allow for customisable arrangement to perfectly suit your space.  Its botanically accurate foliage contributes to its highly realistic look, while the main trunk is made of natural wood. Each tree is handmade from natural materials, ensuring minor variations that add to its unique charm. It comes potted in a simple plastic pot and includes a separate metal planter for an elegant display. The plant and planter can also be used separately if desired. Crafted from high-quality materials, Botanik UK plants are exceptionally realistic.","Home & Garden > Decor > Artificial Flora",91.97,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F6%2F4%2F1750779226_5682.jpg&feedId=80145&k=ca35cd111b64bdb78456d2a7919d0788a7cabdd7,https://www.therange.co.uk/media/6/4/1750779226_5682.jpg,"The Range",,,,456,Leaf,Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",91.97,91.97,GBP91.97,M9978056,https://www.therange.co.uk/media/7/6/1750778660_5418.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F6%2F4%2F1750779226_5682.jpg&feedId=80145&k=ca35cd111b64bdb78456d2a7919d0788a7cabdd7,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=38914037478&a=2852641&m=5238,"Leaf Artificial Trailing Hanging Plant Realistic Alocasia  Light - Green",38914037478,5448611,https://www.therange.co.uk/media/3/7/1690032431_3307.jpg,"Realistic Alocasia trailing plants, these can be combined with other plants for a larger display. No planter is included with this plant and it is supplied bare stem. .Part of our range of realistic plants and trees.","Home & Garden > Decor > Artificial Flora",22.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F3%2F7%2F1690032431_3307.jpg&feedId=80145&k=910ad0fecd97b8ecadb583725d9e83b8d6ea2100,https://www.therange.co.uk/media/3/7/1690032431_3307.jpg,"The Range",,,,456,Leaf,Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",22.99,22.99,GBP22.99,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F3%2F7%2F1690032431_3307.jpg&feedId=80145&k=910ad0fecd97b8ecadb583725d9e83b8d6ea2100,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=37600093027&a=2852641&m=5238,"Artificial Hanging Trailing Philodendron Small Leaf Plant - Green",37600093027,5451451,https://www.therange.co.uk/media/4/9/1690031474_1866.jpg,"Realistic Philodendron cheese hanging plant. These can be combined with other plants for a larger display. No planter is included with this plant. Overall this measures 100cm x 30cm x 20cm as arranged in our photos when totally outstretched from end to end.","Home & Garden > Decor > Artificial Flora",22.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F4%2F9%2F1690031474_1866.jpg&feedId=80145&k=610a147da5d07960a6e427438dddaa59aad67506,https://www.therange.co.uk/media/4/9/1690031474_1866.jpg,"The Range",,,,456,Leaf,Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",22.99,22.99,GBP22.99,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F4%2F9%2F1690031474_1866.jpg&feedId=80145&k=610a147da5d07960a6e427438dddaa59aad67506,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=43066892092&a=2852641&m=5238,"Dahlia Pompom Artificial Stem Flowers - Dahlia Pompom Yellow",43066892092,5458734,https://www.therange.co.uk/media/0/4/1736866053_4459.jpg,"Enhance your floral arrangements with this artificial dahlia pompom spray. Crafted for realism, this high-quality flower stem is perfect for home decor, weddings, or special events, it requires no maintenance, has five blooms and also has wired stems to enable it to be arranged to suit. Combines well with our other flowers and foliage to make arrangements. Some of our photos show vases to give an idea of size and possibilities for arrangement, but no vases or planters are included with this foliage.","Home & Garden > Decor > Artificial Flora",19.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F0%2F4%2F1736866053_4459.jpg&feedId=80145&k=d3c5a6e6040b7509f961e344c215cfe0e22b8725,https://www.therange.co.uk/media/0/4/1736866053_4459.jpg,"The Range",,,,456,Leaf,Yellow,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",19.99,19.99,GBP19.99,M5458734,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F0%2F4%2F1736866053_4459.jpg&feedId=80145&k=d3c5a6e6040b7509f961e344c215cfe0e22b8725,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=38914037479&a=2852641&m=5238,"Cycas Palm Tree UV Resistant Outdoor - Cycas Palm UV",38914037479,5458885,https://www.therange.co.uk/media/3/3/1707759229_4836.jpg,"Artificial cycas palm tree with natural wood trunk decoration. Leaves are plastic and the trunk has natural additions to make this look real. This tree is UV resistant and designed to be used outdoors. As we have it arranged it is quite wide but this can be made narrower by not folding out the wired leaves so far. Branches are wired and this can be shaped to fit your space. Plastic weighted pot measures 18cm (d) x 14cm (h) approx. Potted in a plain plastic pot and is ready to display. You can make these trees look all the more impressive by popping inside a larger planter and covering with soil- bark or gravel to add to the realistic effect Genuine Leaf Design UK Product","Home & Garden > Decor > Artificial Flora",95.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F3%2F3%2F1707759229_4836.jpg&feedId=80145&k=9d8db2129fd245fa81764a661a50c50522a69042,https://www.therange.co.uk/media/3/3/1707759229_4836.jpg,"The Range",,,,456,Leaf,Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",99.99,99.99,GBP95.99,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F3%2F3%2F1707759229_4836.jpg&feedId=80145&k=9d8db2129fd245fa81764a661a50c50522a69042,over100,,"LEAF DESIGN UK LIMITED"
